128,16,2,256,32,4,64,8
17.735137939453125,10.02617073059082,2.65195894241333,17.893329620361328,14.487252235412598,1.7697083950042725,16.398584365844727,4.9865312576293945
18.47426986694336,14.314164161682129,3.817063331604004,18.08184814453125,18.298776626586914,4.6948561668396,18.56222152709961,8.00065803527832
16.565732955932617,13.991167068481445,3.8881359100341797,16.270156860351562,16.48064613342285,5.305164337158203,16.531713485717773,8.47728157043457
15.20938491821289,13.055886268615723,3.6238551139831543,15.000133514404297,14.840862274169922,5.095452308654785,15.033489227294922,8.258737564086914
14.040630340576172,11.933465957641602,3.261631965637207,13.97879695892334,13.403456687927246,4.681485652923584,13.679193496704102,7.391282558441162
12.838176727294922,10.766742706298828,2.8754115104675293,13.030172348022461,12.01183032989502,4.220499038696289,12.351250648498535,6.417944431304932
11.785490036010742,9.605754852294922,2.526914119720459,12.147662162780762,10.767224311828613,3.7330398559570312,11.188166618347168,5.49945068359375
10.979092597961426,8.464280128479004,2.2309117317199707,11.352745056152344,9.668279647827148,3.2696800231933594,10.276406288146973,4.61533260345459
10.35629940032959,7.285921096801758,1.9390379190444946,10.567972183227539,8.723008155822754,2.8175196647644043,9.665502548217773,3.8559162616729736
9.843674659729004,6.213301658630371,1.6567962169647217,9.883452415466309,7.861416339874268,2.393153429031372,9.047368049621582,3.2589354515075684
9.343174934387207,5.16048002243042,1.412459135055542,9.041379928588867,6.867068767547607,1.9540226459503174,8.475476264953613,2.7403595447540283
8.624887466430664,4.209244251251221,1.1780869960784912,8.387588500976562,5.821804523468018,1.59628164768219,7.79692268371582,2.300957441329956
7.800772666931152,3.408764362335205,0.9930699467658997,7.665132522583008,4.7754669189453125,1.289668083190918,6.9107842445373535,1.9041575193405151
7.004011154174805,2.750335693359375,0.8557930588722229,7.01284646987915,3.9786832332611084,1.0514671802520752,6.050398826599121,1.545872688293457
6.393240451812744,2.2094826698303223,0.7524363994598389,6.635280132293701,3.3956491947174072,0.9067177772521973,5.363149642944336,1.2653357982635498
5.781794548034668,1.7834603786468506,0.653801441192627,6.293280601501465,2.888294219970703,0.8182682991027832,4.808854103088379,1.0379841327667236
5.289371967315674,1.4594001770019531,0.5801680088043213,6.0312323570251465,2.54459810256958,0.737785816192627,4.352320671081543,0.8789685368537903
5.008031368255615,1.25892174243927,0.543712854385376,5.8638715744018555,2.3035662174224854,0.7028611302375793,3.9930992126464844,0.7655938863754272
4.7618088722229,1.1074256896972656,0.5169649124145508,5.685311794281006,2.0573482513427734,0.6554645895957947,3.7210075855255127,0.6861563324928284
4.605222225189209,1.0224411487579346,0.4994838237762451,5.505249500274658,1.9418246746063232,0.6290937662124634,3.533726215362549,0.6210656762123108
4.490087032318115,0.9238917231559753,0.47953325510025024,5.515178203582764,1.825586199760437,0.5902722477912903,3.291684865951538,0.5726069211959839
4.288416385650635,0.9128455519676208,0.46954113245010376,5.405996322631836,1.7195216417312622,0.5947439670562744,3.2174131870269775,0.5456119179725647
4.1493659019470215,0.8581663966178894,0.461985319852829,5.378328800201416,1.6409127712249756,0.5682147145271301,3.09590744972229,0.5382586121559143
4.0901031494140625,0.838468611240387,0.46444037556648254,5.3724470138549805,1.5823894739151,0.5362815260887146,3.000946283340454,0.5279795527458191
4.032487392425537,0.834498405456543,0.45237746834754944,5.4407219886779785,1.5174307823181152,0.5403351187705994,2.903130531311035,0.5131978988647461
3.928741455078125,0.7951197624206543,0.45493099093437195,5.356257915496826,1.4726728200912476,0.5264028906822205,2.8037426471710205,0.5222347378730774
3.8663601875305176,0.7797154784202576,0.4485029876232147,5.384575843811035,1.441860318183899,0.5110881924629211,2.706501007080078,0.5169441103935242
3.816141366958618,0.7551412582397461,0.4420059025287628,5.302840709686279,1.4278208017349243,0.5128260850906372,2.64884352684021,0.5234910249710083
3.7374517917633057,0.7358270883560181,0.4476790726184845,5.282455921173096,1.3476765155792236,0.5011265873908997,2.578453779220581,0.5066943168640137
