1024,128,256,512,64
19.215185165405273,14.826868057250977,14.724693298339844,18.776954650878903,13.547144889831545
45.856048583984375,24.87034797668457,28.4094181060791,29.084625244140625,24.83185386657715
47.76048278808594,25.061054229736328,20.63067626953125,31.639493942260746,22.088672637939453
49.733192443847656,18.551212310791016,27.54265022277832,27.04831886291504,18.62581443786621
43.46250534057617,16.991689682006836,32.89280700683594,28.52036476135254,18.411779403686523
31.757173538208008,19.76424217224121,38.28947067260742,26.087472915649418,20.879859924316406
28.730375289916992,22.78610038757324,46.74423599243164,28.88535499572754,25.198341369628903
42.4711799621582,22.948793411254883,44.93424224853515,24.73603630065918,24.84612274169922
47.39704132080078,17.000566482543945,39.36479568481445,29.802997589111328,19.213539123535156
42.48826217651367,28.762447357177734,44.38230514526367,37.22210693359375,20.110427856445312
53.36387252807617,34.797916412353516,46.80002212524414,43.46974563598633,22.7781982421875
52.76824188232422,43.72256851196289,47.08982849121094,56.93585205078125,21.20867919921875
62.49314498901367,46.70383071899414,41.05302047729492,68.73751068115234,24.272432327270508
72.39842224121094,39.77215576171875,41.18299865722656,77.42344665527344,26.690717697143555
79.33411407470703,34.90436935424805,43.62129211425781,71.06876373291016,25.8008975982666
82.30106353759766,27.509431838989254,48.80470657348633,77.48639678955078,16.9066104888916
68.80953979492188,26.466806411743164,40.994842529296875,75.44886779785156,15.520953178405762
83.10464477539062,37.02000045776367,51.80768585205078,84.66388702392578,17.463104248046875
88.82097625732422,37.82917785644531,45.34275436401367,88.9665298461914,20.619077682495117
94.61779022216795,41.01397705078125,35.5106315612793,64.27996826171875,22.971851348876953
97.8490219116211,41.19100189208984,41.1062126159668,60.63941955566406,22.435697555541992
98.60469818115234,48.55498504638672,39.344242095947266,59.57278060913086,21.731122970581055
96.83572387695312,46.65052795410156,42.84979248046875,70.94454956054688,20.595394134521484
99.01123809814452,47.37085723876953,48.90468978881836,81.22406768798828,20.615692138671875
105.65966033935548,46.664608001708984,50.77364730834961,98.53594970703124,23.037582397460938
101.24539947509766,47.98599624633789,53.22301483154297,65.45728302001953,22.64938735961914
106.90581512451172,48.44325256347656,45.03289031982422,101.92919158935548,23.972009658813477
110.23685455322266,43.828575134277344,54.79580307006836,102.92530059814452,21.31322479248047
111.12272644042967,40.54248046875,52.13145446777344,101.34768676757812,24.03762435913086
124.77835083007812,45.20991897583008,61.40021133422851,101.0211944580078,28.537412643432617
131.07838439941406,47.48274612426758,51.92081832885742,103.9527359008789,21.83061981201172
140.0889129638672,47.055145263671875,54.590118408203125,94.5811767578125,18.81367874145508
121.0536651611328,46.927024841308594,55.133018493652344,90.15257263183594,18.38602638244629
119.05175018310548,47.47441101074219,60.634822845458984,92.05642700195312,20.41929054260254
121.95783233642578,54.272579193115234,68.15046691894531,98.8229751586914,26.42183494567871
112.63855743408205,54.43378448486328,75.41222381591797,101.37718963623048,29.08095932006836
104.93431854248048,59.23439407348633,70.66706848144531,100.55757904052734,22.72386360168457
97.99800872802734,65.81346130371094,75.72439575195312,99.77167510986328,21.25824928283691
92.44078063964844,64.07720184326172,80.19770812988281,111.74371337890624,21.08859634399414
101.39613342285156,55.35457611083984,74.62104797363281,117.79979705810548,21.59189224243164
106.74637603759766,52.40390396118164,78.1776351928711,118.59666442871094,25.756261825561523
93.94822692871094,56.79555892944336,80.8584213256836,127.5521240234375,26.5494441986084
82.77942657470703,56.75837707519531,74.9881820678711,127.4616928100586,23.02045249938965
107.2666244506836,57.52339172363281,75.35747528076172,131.09628295898438,26.371566772460938
87.08788299560547,64.23992156982422,78.73835754394531,129.4625244140625,26.33515357971191
103.31035614013672,61.085052490234375,76.22911071777344,124.8197250366211,29.161760330200195
118.93470764160156,60.03608703613281,77.27786254882812,114.43775177001952,27.89987564086914
109.5528335571289,55.1368522644043,84.01397705078125,118.27254486083984,25.668621063232425
130.63827514648438,53.06868743896485,79.09721374511719,117.42898559570312,29.306291580200195
131.17340087890625,55.20182037353515,79.49177551269531,113.38209533691406,32.91194534301758
130.9199676513672,60.32267379760742,82.85928344726562,115.97854614257812,33.205657958984375
135.3702392578125,65.13737487792969,82.2704086303711,115.92507934570312,32.513851165771484
120.36540985107422,61.018104553222656,81.03115844726562,107.84432983398438,38.815940856933594
132.29135131835938,59.994197845458984,83.96418762207031,104.31941223144533,34.99522399902344
116.66434478759766,60.48218536376953,88.43704223632812,114.19902801513672,33.09930419921875
119.12765502929688,62.01652145385742,86.5629653930664,115.83154296875,32.5649299621582
125.3952407836914,56.381587982177734,83.71060943603516,122.26612854003906,33.05765151977539
137.17295837402344,54.767112731933594,80.40436553955078,125.64208984375,31.08769798278809
135.66815185546875,52.4433479309082,73.54735565185547,122.8272933959961,28.07069396972656
113.9872589111328,57.153377532958984,70.33200073242188,124.7716293334961,30.775081634521484
102.24071502685548,56.16005325317383,69.67467498779297,127.064453125,25.61731338500977
110.39308166503906,50.53318786621094,70.852783203125,120.7475128173828,24.21274757385254
115.34679412841795,49.95459747314453,70.83509826660156,120.18824768066406,25.607452392578125
113.7240753173828,55.44466781616211,74.21458435058594,109.80331420898438,31.470537185668945
120.39315795898438,59.87417984008789,82.30486297607422,108.8657455444336,36.829925537109375
127.58136749267578,60.71121597290039,89.72769165039062,112.37943267822266,36.11293029785156
131.05270385742188,61.539852142333984,90.94193267822266,113.2634735107422,36.22303009033203
130.88975524902344,60.57624435424805,92.14308166503906,119.3600082397461,36.26909255981445
139.27975463867188,56.94477081298828,97.86713409423828,120.19234466552734,33.14521789550781
148.99099731445312,54.78042221069336,99.23053741455078,120.40496063232422,30.994407653808594
157.02542114257812,53.48961639404297,97.4511489868164,116.23715209960938,29.976825714111328
167.00889587402344,54.58660888671875,98.44190979003906,112.2191925048828,27.709548950195312
175.01571655273438,53.13422775268555,95.95274353027344,107.6630401611328,26.678590774536133
177.28733825683594,54.23684310913086,95.68720245361328,103.53121185302734,26.53066062927246
171.14285278320312,55.115604400634766,92.62027740478516,100.5341567993164,26.62005043029785
175.05889892578125,56.12602233886719,92.72579193115234,100.10266876220705,28.09922981262207
177.3043670654297,55.46886444091797,91.6150894165039,99.464599609375,29.13275909423828
169.04727172851562,51.720272064208984,91.47601318359376,100.62809753417967,31.385889053344727
166.28404235839844,51.70679473876953,88.82129669189453,106.03421020507812,33.41444396972656
166.64735412597656,51.479522705078125,90.54085540771484,107.6222915649414,32.662803649902344
164.9567108154297,51.58736038208008,93.13998413085938,114.6951141357422,31.05460548400879
164.9269256591797,52.514530181884766,95.87548065185548,117.7130889892578,31.37315559387207
143.16757202148438,53.78963088989258,95.69023895263672,125.26306915283205,32.175323486328125
137.957763671875,54.1719970703125,95.36961364746094,128.50331115722656,33.69416809082031
135.8867950439453,53.39129638671875,95.87334442138672,129.43484497070312,34.73948669433594
137.98220825195312,52.07848358154297,97.38545989990234,126.53314971923828,34.94813919067383
136.93106079101562,51.83189010620117,97.28902435302734,125.52488708496094,34.1557502746582
136.83753967285156,51.65534591674805,97.4878387451172,125.22791290283205,34.20884704589844
137.42556762695312,51.989376068115234,97.2679214477539,125.58479309082033,34.345977783203125
139.06459045410156,52.69246292114258,98.31847381591795,125.99130249023438,34.09559631347656
141.81295776367188,52.94163513183594,98.78134155273438,126.15237426757812,33.959083557128906
144.5382080078125,53.28864669799805,98.11947631835938,126.13416290283205,33.597232818603516
144.88153076171875,53.237430572509766,97.95933532714844,126.54499053955078,33.31146240234375
145.58489990234375,53.38948059082031,98.05111694335938,126.61862182617188,32.9460334777832
146.6795654296875,53.44721984863281,98.43312072753906,126.46360778808594,32.63177490234375
146.53976440429688,53.51239776611328,98.61285400390624,126.58635711669922,32.42845916748047
146.82423400878906,53.69970703125,98.47013854980467,126.687255859375,32.30110549926758
147.2803955078125,53.60380935668945,98.50894165039062,126.64437103271484,32.26344299316406
147.58580017089844,53.57677459716797,98.64466857910156,126.93709564208984,32.20033264160156
147.48219299316406,53.6240348815918,98.8015365600586,126.76580810546876,32.19440841674805
